"dx2" "cod_label" "sex2" "cases" "specific" "irr" "left" "right" "diagnosed" "diag_left" "diag_right" "undiagnosed" "undiag_left" "undiag_right"
"Organic Disorders" "All Causes" "Persons (M)" 37999 47 10.000888746185 9.48622550810465 10.5434743911705 2621.61719495248 2488.66443814631 2761.67273157557 262.138422042995 259.766177727806 264.53233023737
"Organic Disorders" "All Causes" "Persons (M)" 37999 48 9.19960300610964 8.78065475265625 9.63854038839406 2618.25621856055 2501.01028445024 2740.99857511697 284.605348385329 282.175291420295 287.056332685365
"Organic Disorders" "All Causes" "Persons (M)" 37999 49 8.53842643907266 8.17849149448239 8.91420210006211 2652.97537080606 2543.23020554179 2767.45624629924 310.710104459738 308.118616875817 313.323388220618
"Organic Disorders" "All Causes" "Persons (M)" 37999 50 7.99469217959838 7.67062064688331 8.33245521957876 2726.17284072128 2617.87658864774 2838.94908939361 340.997849507976 338.172420672853 343.846884786482
"Organic Disorders" "All Causes" "Persons (M)" 37999 51 7.54588819028833 7.24593234453043 7.85826114196528 2836.78828703696 2726.3507674429 2951.6993490232 375.938287912612 372.838487240082 379.063860506599
"Organic Disorders" "All Causes" "Persons (M)" 37999 52 7.17419639450947 6.89362531443202 7.46618673910816 2984.75101249775 2870.45484958792 3103.59823561945 416.039769246076 412.650113618342 419.457268717531
"Organic Disorders" "All Causes" "Persons (M)" 37999 53 6.86530752963733 6.60305689685473 7.13797385252668 3170.67122714296 3052.08279006339 3293.86740863062 461.839650074707 458.16273379788 465.546074891425
"Organic Disorders" "All Causes" "Persons (M)" 37999 54 6.60754505112803 6.364135291159 6.86026453009855 3395.55297575064 3273.08955133682 3522.59839832978 513.890249627729 509.940629357221 517.870460714858
"Organic Disorders" "All Causes" "Persons (M)" 37999 55 6.39121216091118 6.16758168258392 6.62295126161439 3660.4988976832 3535.13633089471 3790.30705629073 572.739381125682 568.537313326058 576.972506471361
"Organic Disorders" "All Causes" "Persons (M)" 37999 56 6.20810228506791 6.00496682675013 6.41810939074304 3966.38435692844 3839.43177646466 4097.53468295062 638.904479146328 634.468457174167 643.371516515261
"Organic Disorders" "All Causes" "Persons (M)" 37999 57 6.05113139688193 5.86861380320127 6.23932540293527 4313.48542040764 4186.35624588578 4444.47519017399 712.83949025306 708.177035353897 717.532641552418
"Organic Disorders" "All Causes" "Persons (M)" 37999 58 5.91406313498712 5.75146240408504 6.08126078330469 4701.05323632453 4574.98203183679 4830.59854158259 794.893988958882 789.991338337004 799.827065209439
"Organic Disorders" "All Causes" "Persons (M)" 37999 59 5.79130643783478 5.64696802012263 5.93933419445471 5126.83778617631 5002.52848265506 5254.23608819014 885.264463417534 880.07779153954 890.481702553819
"Organic Disorders" "All Causes" "Persons (M)" 37999 60 5.67777153914431 5.54909993572477 5.80942675823456 5586.57754537827 5463.8402240797 5712.07198427576 983.938417892069 978.391373722278 989.516911336504
"Organic Disorders" "All Causes" "Persons (M)" 37999 61 5.56877438551813 5.45249011982998 5.68753862460367 6073.48844280587 5951.0414572646 6198.45486370577 1090.63287939987 1084.62544776087 1096.67358449282
"Organic Disorders" "All Causes" "Persons (M)" 37999 62 5.45998233116516 5.35270092690452 5.56941392088493 6577.80486635986 6453.5162853386 6704.4871271503 1204.73006456711 1198.16006272635 1211.33609241602
"Organic Disorders" "All Causes" "Persons (M)" 37999 63 5.34804868998073 5.24705262641354 5.45098874107431 7088.84244909676 6960.51842826401 7219.53224979094 1325.50073120639 1318.28943698049 1332.75147258475
"Organic Disorders" "All Causes" "Persons (M)" 37999 64 5.2324694389707 5.13609489060795 5.33065237556808 7603.43681311369 7469.49969352849 7739.77558645602 1453.12589051822 1445.22251889768 1461.07248266859
"Organic Disorders" "All Causes" "Persons (M)" 37999 65 5.11343861120021 5.02090493224334 5.20767765639223 8121.20440690534 7980.86673488429 8264.00981367784 1588.20805809952 1579.58463801907 1596.87855598264
"Organic Disorders" "All Causes" "Persons (M)" 37999 66 4.99116762815951 4.90230531032527 5.08164072113545 8642.56053898411 8495.79061172971 8791.86600560508 1731.57088337887 1722.2160916658 1740.97648876651
"Organic Disorders" "All Causes" "Persons (M)" 37999 67 4.86588447891681 4.78088563981473 4.95239450301536 9168.77915614165 9016.16409981766 9323.97750123 1884.29856809562 1874.2103789858 1894.44105823837
"Organic Disorders" "All Causes" "Persons (M)" 37999 68 4.73783275996291 4.65705540246003 4.82001121342048 9702.04516594785 9544.61410275535 9862.07293335395 2047.78126571605 2036.95890250927 2058.66112814152
"Organic Disorders" "All Causes" "Persons (M)" 37999 69 4.60727057923438 4.53109840092799 4.68472328606488 10245.5051211936 10084.546377589 10409.0329161141 2223.76892023047 2212.20428676583 2235.39400957072
"Organic Disorders" "All Causes" "Persons (M)" 37999 70 4.47446932946 4.40321724525688 4.54687440231222 10803.3231035349 10640.2082147605 10968.9385511708 2414.43673161545 2402.10542875004 2426.83133770999
"Organic Disorders" "All Causes" "Persons (M)" 37999 71 4.33971233764283 4.27356646580279 4.40688200925209 11380.7495960511 11216.7658098307 11547.1307473052 2622.4663550471 2609.3184664261 2635.68049352506
"Organic Disorders" "All Causes" "Persons (M)" 37999 72 4.20329339914699 4.14227677616329 4.26520881003925 11984.2121394747 11820.4010523972 12150.2933756048 2851.14813586578 2837.09913838597 2865.26670240911
"Organic Disorders" "All Causes" "Persons (M)" 37999 73 4.06551520647456 4.00947396109775 4.12233975190865 12621.4377750722 12458.4383802545 12786.5697648347 3104.51126956107 3089.43361622375 3119.66250778753
"Organic Disorders" "All Causes" "Persons (M)" 37999 74 3.92668768436967 3.87529572692884 3.97876117258279 13301.6188724408 13139.5184067547 13465.7191497001 3387.49091897183 3371.2069467515 3403.85354781439
"Organic Disorders" "All Causes" "Persons (M)" 37999 75 3.78712624434403 3.73990906990496 3.83493954599378 14035.6361480161 13873.8423405426 14199.3167605644 3706.14424828797 3688.42095448967 3723.95270458451
"Organic Disorders" "All Causes" "Persons (M)" 37999 76 3.64714997305686 3.60352883974624 3.69129914523047 14836.3557816517 14673.518125864 15001.0005093302 4067.93136867268 4048.47720783019 4087.47901265825
"Organic Disorders" "All Causes" "Persons (M)" 37999 77 3.50707977017359 3.46643476056709 3.54820135497045 15719.0218979168 15553.0399823647 15886.7751711149 4482.08279480869 4460.54604705812 4503.72352792311
"Organic Disorders" "All Causes" "Persons (M)" 37999 78 3.36723645234918 3.32898037779393 3.40593215918647 16701.7717796427 16529.9212804247 16875.4088931816 4960.08285013381 4936.05049962818 4984.23220792509
"Organic Disorders" "All Causes" "Persons (M)" 37999 79 3.22793884080699 3.19158678396406 3.264704946249 17806.3096849709 17625.482036211 17988.992524896 5516.30949752421 5489.30510780571 5543.44673412401
"Organic Disorders" "All Causes" "Persons (M)" 37999 80 3.08950185059759 3.05471936575277 3.12468038532691 19058.7869679864 18865.7917842022 19253.7564734101 6168.88672984609 6138.36547328463 6199.55974457609
"Organic Disorders" "All Causes" "Persons (M)" 37999 81 2.95223459999981 2.91885412354547 2.98599682085148 20490.9526634873 20282.8067596364 20701.2345989932 6940.8280302279 6906.16649200133 6975.66353214817
"Organic Disorders" "All Causes" "Persons (M)" 37999 82 2.81643855865969 2.78444402832294 2.8488007207251 22141.6616615042 21915.7995026356 22369.8515344405 7861.58163948767 7822.05866491326 7901.3043141137
"Organic Disorders" "All Causes" "Persons (M)" 37999 83 2.68240575293952 2.65189252689897 2.71327007049451 24058.8597779351 23813.2207253553 24307.0326559411 8969.13516964023 8923.89690751428 9014.60275987042
"Organic Disorders" "All Causes" "Persons (M)" 37999 84 2.55041704656217 2.52153487398742 2.5796300414076 26302.2103822858 26035.145103484 26572.0151834854 10312.9056550731 10260.9015098079 10365.1733669578
"Organic Disorders" "All Causes" "Persons (M)" 37999 85 2.42074051398661 2.39362347858331 2.44816475460227 28946.591598199 28656.4483273072 29239.6725366161 11957.7424473837 11897.6062703479 12018.1825813421
"Organic Disorders" "All Causes" "Persons (M)" 37999 86 2.29362992304139 2.26831265222831 2.31922976698247 32086.7850932584 31770.8523832293 32405.8594715078 13989.5214877171 13919.350057953 14060.0466717538
"Organic Disorders" "All Causes" "Persons (M)" 37999 87 2.16932334218164 2.14564199022094 2.19326606413474 35843.8100590509 35495.9837202236 36195.044759876 16523.0370973669 16439.9815241482 16606.5122713152
"Organic Disorders" "All Causes" "Persons (M)" 37999 88 2.04804188633788 2.02553026398958 2.07080370151212 40373.5486771648 39979.788942672 40771.1865393969 19713.2436335847 19612.7788709577 19814.2230182647
"Organic Disorders" "All Causes" "Persons (M)" 37999 89 1.92998861370837 1.90781500270287 1.95241993786966 45878.5919053455 45409.5667074686 46352.4615589658 23771.4313853865 23646.1169195366 23897.4099651543
"Organic Disorders" "All Causes" "Persons (M)" 37999 90 1.81534758403429 1.792373249197 1.83861639998006 52624.6524954629 52026.636011689 53229.5428373657 28988.7473662284 28826.2572516144 29152.1534179034
"Organic Disorders" "All Causes" "Persons (M)" 37999 91 1.70428308691748 1.6792684947671 1.72967029954064 60963.5166661219 60149.6607914597 61788.3844297292 35770.7690313268 35550.9253139542 35991.9722424296
"Organic Disorders" "All Causes" "Persons (M)" 37999 92 1.59693904662237 1.56878047183978 1.62560304925036 71365.4478743589 70206.3417136586 72543.6908688406 44688.8990693174 44379.259084277 45000.6994536596
"Organic Disorders" "All Causes" "Persons (M)" 37999 93 1.49343860758492 1.46129857335712 1.52628553485908 84465.3914657599 82773.8551528025 86191.4953978377 56557.6589735758 56106.7365403325 57012.2054108753
"Organic Disorders" "All Causes" "Persons (M)" 37999 94 1.39388390256506 1.35720678756438 1.43155217880742 101129.538794831 98634.5474947062 103687.641669408 72552.3399823543 71878.7537415508 73232.2384976504
"Organic Disorders" "All Causes" "Persons (M)" 37999 95 1.29835600306708 1.25683105460209 1.3412529110637 122552.248228474 118857.109919365 126362.264369736 94390.3274132611 93364.999454327 95426.9154528414
"Organic Disorders" "All Causes" "Persons (M)" 37999 96 1.20691504935224 1.16043131941405 1.25526079138267 150398.73125388 144916.002032572 156088.89318995 124614.181697875 123030.785092486 126217.95649404
"Organic Disorders" "All Causes" "Persons (M)" 37999 97 1.11960055512012 1.06820880129336 1.17346477721169 187017.523118604 178867.787535135 195538.584310757 167039.505530202 164564.938337548 169551.282853111
"Organic Disorders" "All Causes" "Persons (M)" 37999 98 1.03643187977834 0.980314760572315 1.09576136627152 235760.624037116 223613.659537276 248567.426343222 227473.342567905 223563.835631924 231451.215858576
"Organic Disorders" "All Causes" "Persons (M)" 37999 99 0.957408859192221 0.896857249339535 1.02204863074338 301471.79864335 283294.52664419 320815.394684296 314883.0259391 308640.302074631 321252.018476151
"Organic Disorders" "All Causes" "Persons (M)" 37999 100 0.882512583940333 0.817905817792389 0.95222266900507 391240.823793671 363892.636013468 420644.352355306 443326.05666292 433247.444185189 453639.127371946
"Organic Disorders" "All Causes" "Persons (F)" 52145 35 19.727532435863 13.2941896759619 29.274107372766 999.422242011512 674.767864633555 1480.27917477925 50.6612900148956 48.7492381358572 52.6483367559654
"Organic Disorders" "All Causes" "Persons (F)" 52145 36 20.3418097431797 15.2066181843904 27.2111273269474 1219.72394478851 913.055400852447 1629.39346298316 59.9614272371937 58.2974419981055 61.6729076455554
"Organic Disorders" "All Causes" "Persons (F)" 52145 37 20.444191407941 16.5772227835484 25.2132077720115 1424.53000198972 1156.29268648988 1754.99313476509 69.6789603249555 68.2364909496683 71.1519224449557
"Organic Disorders" "All Causes" "Persons (F)" 52145 38 20.0857162 17.2803709870677 23.3464892373473 1600.04834397489 1377.85721121129 1858.06967676 79.6610052657665 78.3391947029578 81.0051186256691
"Organic Disorders" "All Causes" "Persons (F)" 52145 39 19.3470718307898 17.2807624923882 21.6604555840991 1737.0007458499 1553.0416829078 1942.74991089356 89.7810666669237 88.4429566229848 91.1394218333466
"Organic Disorders" "All Causes" "Persons (F)" 52145 40 18.3242922409004 16.66843207019 20.1446473619096 1831.58147965387 1667.97016029055 2011.24144572627 99.9537365795618 98.5008973350755 101.428004480308
"Organic Disorders" "All Causes" "Persons (F)" 52145 41 17.115781080173 15.6628017142329 18.7035478919588 1885.23616548504 1727.27670808479 2057.64101548822 110.146078443881 108.552508270403 111.763042511599
"Organic Disorders" "All Causes" "Persons (F)" 52145 42 15.8123817159354 14.4989401371146 17.2448063903937 1903.58600970824 1747.53000381008 2073.57795772115 120.385786525115 118.680474885803 122.115601670922
"Organic Disorders" "All Causes" "Persons (F)" 52145 43 14.4911354148764 13.3268729452085 15.7571101994924 1894.96158923863 1744.64224883069 2058.2325270963 130.766950620949 129.00527705948 132.552681289289
"Organic Disorders" "All Causes" "Persons (F)" 52145 44 13.2125183344853 12.2188144733448 14.2870358756927 1868.97471363509 1730.15514387913 2018.93251744792 141.454843529486 139.694883869891 143.236976213015
"Organic Disorders" "All Causes" "Persons (F)" 52145 45 12.0204398405952 11.2045416984682 12.8957504777836 1835.42012626414 1712.40577060489 1967.27148303495 152.691594534305 150.975047384147 154.427658380565
"Organic Disorders" "All Causes" "Persons (F)" 52145 46 10.9441034253629 10.293374960419 11.6359697616771 1803.64285474849 1697.83424199995 1916.04543424291 164.804989924397 163.141440976235 166.485502037076
"Organic Disorders" "All Causes" "Persons (F)" 52145 47 10.000888746185 9.48548394484991 10.5442986667932 1782.3891750095 1691.91202176327 1877.70470942109 178.223077992885 176.581036729497 179.880388730056
"Organic Disorders" "All Causes" "Persons (F)" 52145 48 9.19960300610964 8.77990088035816 9.63936798641503 1780.10410915398 1700.29839838328 1863.65560447501 193.497926809643 191.812216034252 195.198452182754
"Organic Disorders" "All Causes" "Persons (F)" 52145 49 8.53842643907266 8.17775344162187 8.91500661836976 1803.70902036948 1728.99806568574 1881.64827638018 211.246068961318 209.446714934224 213.060881215655
"Organic Disorders" "All Causes" "Persons (F)" 52145 50 7.99469217959838 7.66991910935652 8.33321735669435 1853.47463003445 1779.7460255308 1930.25755074057 231.838148160892 229.875907040608 233.817139145325
"Organic Disorders" "All Causes" "Persons (F)" 52145 51 7.54588819028825 7.24527257583334 7.85897673060044 1928.68003167795 1853.49336110352 2006.91663787703 255.593507754358 253.440405944425 257.764901230872
"Organic Disorders" "All Causes" "Persons (F)" 52145 52 7.1741963945094 6.89300129661691 7.46686264693621 2029.27715954009 1951.46366079423 2110.19342709929 282.857765239482 280.502319812453 285.232989908134
"Organic Disorders" "All Causes" "Persons (F)" 52145 53 6.86530752963733 6.60245738830018 7.13862198641608 2155.68088417124 2074.94342582993 2239.55989186675 313.996259434152 311.438874071729 316.57464480793
"Organic Disorders" "All Causes" "Persons (F)" 52145 54 6.60754505112803 6.36354752080724 6.86089817981717 2308.57383709636 2225.19296368279 2395.07910024362 349.384501994768 346.633338753211 352.15750069857
"Organic Disorders" "All Causes" "Persons (F)" 52145 55 6.39121216091118 6.16699287834621 6.62358359926191 2488.70568247971 2403.3409228366 2577.10253054593 389.394941025537 386.461683615251 392.350461959997
